rank,korean_spelling,english_spelling_romanization,frequency_band,syllables,token_note,source_url
2199,던가,deonga,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2200,릴,ril,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2201,맥주,maekju,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2202,모드,modeu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2203,목사,moksa,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2204,무릎,mureup,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2205,분류,bunryu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2206,소통,sotong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2207,수단,sudan,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2208,식품,sikpum,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2209,아름답,areumdap,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2210,영웅,yeongung,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2211,영원히,yeongwonhi,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2212,오랜,oraen,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2213,올렸,olryeot,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2214,웨,we,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2215,위대,widae,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2216,유튜브,yutyubeu,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2217,유형,yuhyeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2218,의무,uimu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2219,의지,uiji,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2220,지급,jigeup,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2221,확실히,hwaksilhi,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2222,흔적,heunjeok,2001-3000,2,Sino-Korean modifier/noun-forming item,https://github.com/rspeer/wordfreq
2223,감소,gamso,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2224,강남,gangnam,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2225,강조,gangjo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2226,결합,gyeolhap,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2227,계신,gyesin,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2228,공포,gongpo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2229,과제,gwaje,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2230,관광,gwangwang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2231,구경,gugyeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2232,날개,nalgae,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2233,농업,nongeop,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2234,돌아오,dorao,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2235,된다면,doendamyeon,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2236,들어갔,deureogat,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2237,떨어진,tteoreojin,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2238,마저,majeo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2239,맥,maek,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2240,배송,baesong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2241,버튼,beoteun,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2242,불과,bulgwa,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2243,세종,sejong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2244,손상,sonsang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2245,십니다,sipnida,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2246,양식,yangsik,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2247,연방,yeonbang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2248,용기,yonggi,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2249,운명,unmyeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2250,이익,iik,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2251,적극,jeokgeuk,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2252,조명,jomyeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2253,조작,jojak,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2254,줘요,jwoyo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2255,증상,jeungsang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2256,지니,jini,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2257,진화,jinhwa,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2258,철,cheol,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2259,철학,cheolhak,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2260,체육,cheyuk,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2261,초반,choban,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2262,측정,cheukjeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2263,칭,ching,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2264,택시,taeksi,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2265,통계,tonggye,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2266,페이스북,peiseubuk,2001-3000,4,Frequency token/form,https://github.com/rspeer/wordfreq
2267,편하,pyeonha,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2268,헌,heon,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2269,혼,hon,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2270,거절,geojeol,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2271,광장,gwangjang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2272,기지,giji,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2273,나온다,naonda,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2274,노예,noye,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2275,댄스,daenseu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2276,뛰어난,ttwieonan,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2277,량,ryang,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2278,명예,myeongye,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2279,몬,mon,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2280,바르,bareu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2281,범,beom,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2282,베스트,beseuteu,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2283,보험,boheom,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2284,부장,bujang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2285,불렀,bulreot,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2286,비난,binan,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2287,비율,biyul,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2288,비행,bihaeng,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2289,사라지,saraji,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2290,사정,sajeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2291,살해,salhae,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2292,서류,seoryu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2293,수고,sugo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2294,수입,suip,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2295,슬,seul,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2296,시선,siseon,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2297,신발,sinbal,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2298,앗,at,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2299,연관,yeongwan,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2300,원칙,wonchik,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2301,자금,jageum,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2302,저거,jeogeo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2303,정식,jeongsik,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2304,정원,jeongwon,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2305,체험,cheheom,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2306,캐,kae,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2307,타입,taip,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2308,평범,pyeongbeom,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2309,필,pil,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2310,할아버지,harabeoji,2001-3000,4,Frequency token/form,https://github.com/rspeer/wordfreq
2311,항목,hangmok,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2312,해졌,haejyeot,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2313,혼란,honran,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2314,휴대폰,hyudaepon,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2315,가만히,gamanhi,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2316,갑니다,gapnida,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2317,걸쳐,geolchyeo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2318,경계,gyeonggye,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2319,기다려,gidaryeo,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2320,기원,giwon,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2321,논문,nonmun,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2322,니까요,nikkayo,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2323,닥,dak,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2324,닿,da,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2325,똥,ttong,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2326,로스,roseu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2327,매년,maenyeon,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2328,목록,mokrok,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2329,문장,munjang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2330,발달,baldal,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2331,보관,bogwan,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2332,보스,boseu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2333,복수,boksu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2334,섹시,seksi,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2335,센,sen,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2336,소비,sobi,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2337,소송,sosong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2338,순서,sunseo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2339,식당,sikdang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2340,신체,sinche,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2341,심하,simha,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2342,악마,akma,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2343,연구원,yeonguwon,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2344,였으며,yeosseumyeo,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2345,예능,yeneung,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2346,월드컵,woldeukeop,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2347,이럴,ireol,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2348,일치,ilchi,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2349,전원,jeonwon,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2350,정지,jeongji,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2351,주식,jusik,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2352,지사,jisa,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2353,참석,chamseok,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2354,천국,cheonguk,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2355,천사,cheonsa,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2356,총장,chongjang,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2357,출처,chulcheo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2358,카이,kai,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2359,페스티벌,peseutibeol,2001-3000,4,Frequency token/form,https://github.com/rspeer/wordfreq
2360,핀,pin,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2361,합격,hapgyeok,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2362,허용,heoyong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2363,화이트,hwaiteu,2001-3000,3,Frequency token/form,https://github.com/rspeer/wordfreq
2364,휴가,hyuga,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2365,남겨,namgyeo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2366,노트,noteu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2367,녹음,nogeum,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2368,논리,nonri,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2369,들리,deulri,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2370,띠,tti,2001-3000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
2371,랜드,raendeu,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2372,믿음,mideum,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2373,뿌리,ppuri,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2374,성경,seonggyeong,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
2375,수요,suyo,2001-3000,2,Frequency token/form,https://github.com/rspeer/wordfreq
